well meant but unoriginal,0
"it 's an effort to watch this movie , but it eventually pays off and is effective if you stick with it",1
"it 's burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown",1
"the real triumphs in igby come from philippe , who makes oliver far more interesting than the character 's lines would suggest , and sarandon , who could n't be better as a cruel but weirdly likable wasp matron",1
"the quiet american is n't a bad film , it 's just one that could easily wait for your pay per view dollar",0
no,0
kapur weighs down the tale with bogus profundities,0
"my big fat greek wedding is that rare animal known as ' a perfect family film , ' because it 's about family",1
"even though many of these guys are less than adorable lrb their lamentations are pretty much self centered rrb , there 's something vital about the movie",1
"while it may not add up to the sum of its parts , holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often",1
"an ugly , revolting movie",0
"if you are into splatter movies , then you will probably have a reasonably good time with the salton sea",1
"the characterizations and dialogue lack depth or complexity , with the ironic exception of scooter",0
"shanghai ghetto may not be as dramatic as roman polanski 's the pianist , but its compassionate spirit soars every bit as high",1
but it 's hardly a necessary enterprise,0
"ratliff 's two previous titles , plutonium circus and purgatory county show his penchant for wry , contentious configurations , and this film is part of that delicate canon",1
distinctly sub par more likely to drown a viewer in boredom than to send any shivers down his spine,0
it 's a shame that the storyline and its underlying themes finally seem so impersonal or even shallow,0
"as it stands , crocodile hunter has the hurried , badly cobbled look of the 1959 godzilla , which combined scenes of a japanese monster flick with canned shots of raymond burr commenting on the monster 's path of destruction",0
leigh succeeds in delivering a dramatic slap in the face that 's simultaneously painful and refreshing,1
"i liked the original short story but this movie , even at an hour and twenty some minutes , it 's too long and it goes nowhere",0
"it 's the kind of under inspired , overblown enterprise that gives hollywood sequels a bad name",0
the movie starts with a legend and ends with a story that is so far fetched it would be impossible to believe if it were n't true,0
really does feel like a short stretched out to feature length,0
"a breezy blend of art , history , esoteric musings and philosophy",1
"unexpected moments of authentically impulsive humor are the hallmark of this bittersweet , uncommonly sincere movie that portrays the frank humanity of emotional recovery",1
"stands as a document of what it felt like to be a new yorker or , really , to be a human being in the weeks after 9 11",1
my wife is an actress works as well as it does because lrb the leads rrb are such a companionable couple,1
"about schmidt is nicholson 's goofy , heartfelt , mesmerizing king lear",1
"a comedy that is warm , inviting , and surprising",1
"hatfield and hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie 's political ramifications",1
